interaction_u	projection_level	transport_dim	ideal_target_gate_error	ideal_target_gate_error_normalized	physical_target_gate_error_in_ideal_basis	physical_target_gate_error_in_ideal_basis_normalized	physical_target_gate_error_in_physical_basis	physical_target_gate_error_in_physical_basis_normalized	physical_vs_ideal_target_gate_error_in_ideal_basis	physical_vs_ideal_target_gate_error_in_ideal_basis_normalized	best_b_candidate_target_axis	best_b_candidate_overlap_x	best_b_candidate_overlap_y	best_b_candidate_score	best_b_candidate_coefficients_plus	best_b_candidate_coefficients_minus	best_c_candidate_target_axis	best_c_candidate_overlap_x	best_c_candidate_overlap_y	best_c_candidate_score	best_c_candidate_coefficients_plus	best_c_candidate_coefficients_minus	ideal_single_exchange_gamma2_to_minus_gamma3_error	ideal_single_exchange_gamma2_to_minus_gamma3_error_normalized	ideal_single_exchange_gamma3_to_gamma2_error	ideal_single_exchange_gamma3_to_gamma2_error_normalized	ideal_single_exchange_gamma1_to_gamma1_error	ideal_single_exchange_gamma1_to_gamma1_error_normalized	ideal_single_exchange_gamma0_to_gamma0_error	ideal_single_exchange_gamma0_to_gamma0_error_normalized	ideal_single_exchange_max_error	ideal_single_exchange_max_error_normalized	physical_single_exchange_in_ideal_basis_gamma2_to_minus_gamma3_error	physical_single_exchange_in_ideal_basis_gamma2_to_minus_gamma3_error_normalized	physical_single_exchange_in_ideal_basis_gamma3_to_gamma2_error	physical_single_exchange_in_ideal_basis_gamma3_to_gamma2_error_normalized	physical_single_exchange_in_ideal_basis_gamma1_to_gamma1_error	physical_single_exchange_in_ideal_basis_gamma1_to_gamma1_error_normalized	physical_single_exchange_in_ideal_basis_gamma0_to_gamma0_error	physical_single_exchange_in_ideal_basis_gamma0_to_gamma0_error_normalized	physical_single_exchange_in_ideal_basis_max_error	physical_single_exchange_in_ideal_basis_max_error_normalized	physical_single_exchange_in_physical_basis_gamma2_to_minus_gamma3_error	physical_single_exchange_in_physical_basis_gamma2_to_minus_gamma3_error_normalized	physical_single_exchange_in_physical_basis_gamma3_to_gamma2_error	physical_single_exchange_in_physical_basis_gamma3_to_gamma2_error_normalized	physical_single_exchange_in_physical_basis_gamma1_to_gamma1_error	physical_single_exchange_in_physical_basis_gamma1_to_gamma1_error_normalized	physical_single_exchange_in_physical_basis_gamma0_to_gamma0_error	physical_single_exchange_in_physical_basis_gamma0_to_gamma0_error_normalized	physical_single_exchange_in_physical_basis_max_error	physical_single_exchange_in_physical_basis_max_error_normalized	ideal_majorana_algebra_gamma0_square_error_normalized	ideal_majorana_algebra_gamma1_square_error_normalized	ideal_majorana_algebra_gamma2_square_error_normalized	ideal_majorana_algebra_gamma3_square_error_normalized	ideal_majorana_algebra_max_square_error_normalized	ideal_majorana_algebra_max_anticommutator_error_normalized	physical_majorana_algebra_gamma0_square_error_normalized	physical_majorana_algebra_gamma1_square_error_normalized	physical_majorana_algebra_gamma2_square_error_normalized	physical_majorana_algebra_gamma3_square_error_normalized	physical_majorana_algebra_max_square_error_normalized	physical_majorana_algebra_max_anticommutator_error_normalized
0.0	8	4	1.8923019927791353e-06	9.461509963895677e-07	1.892301992674737e-06	9.461509963373685e-07	1.8923019932398266e-06	9.461509966199133e-07	1.4289404910769894e-15	7.144702455384947e-16	minus	1.2170819038270339e-33	1.0	1.0	-0.00213519,8.68649e-50,-2.34071e-20,0,-7.30585e-21,3.01373e-67,-5.04118e-21,2.08643e-67	0,-0.999892,-1.1101e-16,0,0,-3.42126e-18,0,-2.36074e-18	minus	9.011059722252813e-35	1.0	1.0	-0.00213519,9.35468e-51,-2.94802e-20,0,-6.93207e-21,2.89782e-68,-7.7462e-21,3.24556e-68	0,-0.999892,0,0,-2.77526e-17,-3.24623e-18,0,-3.62748e-18	0.003716454583087173	0.0013139651188363815	5.314560496103207e-06	1.87898088291036e-06	0.00371645078315271	0.001313963775356668	3.964396182273444e-13	1.4016257118978063e-13	0.003716454583087173	0.0013139651188363815	0.003716454583089961	0.0013139651188373673	5.3145604951936074e-06	1.8789808825887678e-06	0.0037164507831554993	0.0013139637753576544	3.961977509553706e-13	1.4007705819570075e-13	0.003716454583089961	0.0013139651188373673	0.003716454583089953	0.0013139651188373645	5.314560495128999e-06	1.8789808825659254e-06	0.0037164507831554993	0.0013139637753576544	3.961977509553706e-13	1.4007705819570075e-13	0.003716454583089953	0.0013139651188373645	1.363392051837862e-15	1.3625339732686696e-15	1.3980639916187484e-15	1.6989604292864939e-15	1.6989604292864939e-15	1.9821058013345153e-13	1.363392051837862e-15	1.3625339732686696e-15	1.4958932620059409e-15	1.6547515059362152e-15	1.6547515059362152e-15	1.982102950242937e-13
0.0	32	16	3.7846039844710877e-06	9.461509961177719e-07	0.04159520640037253	0.010398801600093132	0.00037259130946830837	9.314782736707709e-05	0.04159518282126443	0.010398795705316108	minus	3.791921248796806e-19	0.9999459258224119	0.9999459258224119	-0.00213519,7.9018e-20,-0.00213519,-7.51593e-35,-7.77071e-19,-4.60295e-36,-4.63642e-19,-1.99511e-36	0,-0.999892,-4.44041e-16,0.999892,3.78105e-17,-9.73443e-18,-8.7233e-17,1.05675e-18	minus	-1.818378103024721e-19	0.9999459258224117	0.9999459258224117	-0.00213519,2.86133e-50,-0.00213519,3.24069e-34,-1.10522e-19,-9.2907e-53,2.7281e-21,1.5589e-51	0,-0.999892,2.12936e-16,0.999892,-1.51922e-16,-4.60815e-18,1.06815e-16,1.64667e-18	0.007432909166176598	0.0013139651188367797	1.0629120990913353e-05	1.8789808826817766e-06	0.007432901566307654	0.001313963775357063	7.066566851627593e-13	1.2492043351234855e-13	0.007432909166176598	0.0013139651188367797	0.083520142803638	0.014764414835530312	0.08319327220655254	0.014706631731587906	0.007432901836868864	0.0013139638231859797	7.069269357514689e-13	1.249682075183226e-13	0.083520142803638	0.014764414835530312	0.007495578203572193	0.0013250435441649942	0.0004327122913640382	7.649344888157013e-05	0.007432901836868864	0.0013139638231859797	7.069269357514689e-13	1.249682075183226e-13	0.007495578203572193	0.0013250435441649942	1.938227056763731e-15	1.970357305809375e-15	1.7606358111923417e-15	1.6664751825381478e-15	1.970357305809375e-15	1.7667093146958147e-13	1.938227056763731e-15	1.970357305809375e-15	0.00010814543115892101	0.0001081454311597279	0.0001081454311597279	0.00015294073545454867
0.0	56	28	5.006560475106317e-06	9.461509957811927e-07	0.07204468605436284	0.013615165898826236	0.0003497759545948583	6.61014421748725e-05	0.07204464533828726	0.013615158204211211	minus	1.9291877861019708e-20	0.9999073067800494	0.9999073067800494	-0.00213519,-1.18527e-19,-0.00213519,-5.65796e-34,-2.83863e-19,-2.69827e-36,-1.8274e-19,-1.34731e-36	0,-0.999892,-1.72542e-17,0.999892,2.68685e-16,-9.8431e-18,5.11657e-17,5.16712e-19	minus	-1.0093640438207425e-19	0.9999073067800495	0.9999073067800495	-0.00213519,1.81596e-33,-0.00213519,3.16723e-34,-4.19497e-19,-3.01277e-36,-2.17696e-19,-1.8608e-36	0,-0.999892,9.02753e-17,0.999892,2.55293e-17,0,2.8513e-16,1.79991e-18	0.009832814585720993	0.0013139651188371966	1.4061005395991952e-05	1.878980882335055e-06	0.00983280453203947	0.0013139637753574918	8.44218589368145e-13	1.1281345432004273e-13	0.009832814585720993	0.0013139651188371966	0.14442353251560644	0.019299406330750193	0.14409107869628907	0.019254980320435548	0.009832804736562693	0.001313963802688057	8.44504459122441e-13	1.1285165527282191e-13	0.14442353251560644	0.019299406330750193	0.00988026944710832	0.0013203065414317762	0.0004327934922426828	5.783446311419731e-05	0.009832804736562693	0.001313963802688057	8.44504459122441e-13	1.1285165527282191e-13	0.00988026944710832	0.0013203065414317762	2.0064829372625604e-15	2.0302926359325184e-15	2.0897262628697257e-15	2.025987854302718e-15	2.0897262628697257e-15	1.5952154916001003e-13	2.0064829372625604e-15	2.0302926359325184e-15	7.568018948248376e-05	7.568018948215255e-05	7.568018948248376e-05	0.00011560339897015362
0.0	80	40	5.983984314801449e-06	9.461509958747304e-07	0.07204468633555418	0.011391265106638054	0.0005481227320056077	8.666581352258962e-05	0.07204464554492473	0.011391258657073241	minus	2.1393454572921602e-19	0.9999351120391303	0.9999351120391303	-0.00213519,1.97545e-20,-0.00213519,9.90871e-34,0.00213519,-2.91365e-34,1.61765e-19,-1.41792e-36	0,-0.999892,-2.63774e-16,0.999892,-7.40085e-17,-0.999892,-1.83168e-16,9.93901e-18	minus	3.610242178821539e-19	0.9999351120391301	0.9999351120391301	-0.00213519,-1.18091e-19,-0.00213519,-6.39287e-32,0.00213519,-1.13178e-34,4.48766e-19,-3.02186e-37	0,-0.999892,2.14031e-18,0.999892,1.21692e-15,-0.999892,4.88591e-17,1.02693e-17	0.011752461303131899	0.0013139651188369343	1.6806115924588527e-05	1.8789808822560837e-06	0.011752449286684065	0.0013139637753572242	1.3226638235193341e-12	1.478783110384508e-13	0.011752461303131899	0.0013139651188369343	0.14456691518937204	0.016163072483044136	0.1440910794036185	0.01610987242489054	0.011752449457802296	0.001313963794488824	1.3232343953280463e-12	1.4794210290596708e-13	0.14456691518937204	0.016163072483044136	0.011792195741774434	0.0013184075641295594	0.0004329033998013516	4.8400071482329554e-05	0.011752449457802296	0.001313963794488824	1.3232343953280463e-12	1.4794210290596708e-13	0.011792195741774434	0.0013184075641295594	2.080483573663431e-15	2.0829014029679997e-15	2.0194447259710096e-15	2.1799089836877403e-15	2.1799089836877403e-15	2.0901486179756722e-13	2.080483573663431e-15	2.0829014029679997e-15	0.00010595815857153141	0.00010595815857132909	0.00010595815857153141	9.672612377861553e-05
0.1	8	4	1.8923019857403493e-06	9.461509928701747e-07	1.8923019866916654e-06	9.461509933458327e-07	1.8923019865977195e-06	9.461509932988597e-07	1.6514531047488489e-15	8.257265523744244e-16	minus	2.8711496192408425e-35	1.0	1.0	0.0307061,-1.01565e-49,2.42406e-20,0,-2.83096e-19,9.27302e-67,-6.81385e-20,2.22552e-67	0,0.99958,2.32023e-17,0,-6.90643e-18,-9.21565e-18,2.40154e-17,-2.21812e-18	minus	1.0925716111179363e-33	1.0	1.0	0.0307061,-7.21646e-50,-2.1684e-20,0,-2.49803e-19,6.02746e-67,-8.30685e-20,1.94733e-67	0,0.99958,-5.54879e-17,0,-1.10976e-16,-8.13187e-18,-5.54879e-17,-2.70414e-18	0.003716454583089579	0.0013139651188372322	5.314560492093199e-06	1.878980881492608e-06	0.0037164507831551215	0.0013139637753575208	1.2856761449571098e-11	4.545551602544755e-12	0.003716454583089579	0.0013139651188372322	0.0037164545830887254	0.0013139651188369304	5.31456049506186e-06	1.878980882542188e-06	0.003716450783154263	0.0013139637753572173	1.2856537143978021e-11	4.545472298541793e-12	0.0037164545830887254	0.0013139651188369304	0.003716454583088709	0.0013139651188369245	5.314560495068997e-06	1.8789808825447115e-06	0.003716450783154263	0.0013139637753572173	1.2856537143978021e-11	4.545472298541793e-12	0.003716454583088709	0.0013139651188369245	1.103561363756116e-15	1.0759549462407656e-15	2.970880265177007e-15	3.3738595395567486e-15	3.3738595395567486e-15	6.428207256437146e-12	1.103561363756116e-15	1.0759549462407656e-15	3.0218812065664473e-15	3.197565325225481e-15	3.197565325225481e-15	6.428209356209458e-12
0.1	32	16	0.0006405582906693414	0.00016013957266733535	0.0026075308706883403	0.0006518827176720851	0.0006767265571022346	0.00016918163927555864	0.0025276264395391306	0.0006319066098847827	minus	5.94299099551867e-19	0.9999997990987226	0.9999997990987226	0.0307061,-8.41387e-19,0.0113678,1.11998e-33,1.88237e-18,1.84337e-35,-2.0557e-19,2.72513e-36	0,0.99958,1.10976e-16,-0.999988,1.64096e-18,-1.79481e-17,-1.11e-17,7.85137e-18	minus	5.942990995518632e-19	0.9999997990987226	0.9999997990987226	0.0307061,4.20693e-19,0.0113678,-5.3264e-34,-1.49767e-18,-2.83639e-35,-5.84453e-19,-4.64877e-36	0,0.99958,1.10976e-16,-0.999988,7.4815e-18,-1.796e-17,-4.56474e-17,9.57947e-18	0.00760981622566995	0.00134523816418866	0.0016313428814327539	0.0002883834034753755	0.00743290156667776	0.0013139637754224893	2.8719584204779493e-11	5.07695318601441e-12	0.00760981622566995	0.00134523816418866	0.009135913529105573	0.0016150166021911183	0.005311960552243009	0.0009390308319716173	0.007432901566702861	0.0013139637754269265	2.871965593196047e-11	5.0769658657084255e-12	0.009135913529105573	0.0016150166021911183	0.007620303646808794	0.0013470920958397689	0.0016795815578491483	0.0002969108772777496	0.007432901566702861	0.0013139637754269265	2.871965593196047e-11	5.0769658657084255e-12	0.007620303646808794	0.0013470920958397689	2.120756943465012e-15	2.0819638388800456e-15	0.00035322460137221946	0.0003532246013714491	0.00035322460137221946	7.179793553626565e-12	2.120756943465012e-15	2.0819638388800456e-15	0.0003668650201760013	0.0003668650201760129	0.0003668650201760129	5.682345655495368e-07
0.1	56	28	0.0022092288102330913	0.0004175050015082762	0.08308649909777745	0.015701872422836542	0.0022427060374837857	0.00042383160278608564	0.08306734767596413	0.015698253144310018	minus	-8.865927608132595e-18	0.9998768051851437	0.9998768051851437	0.0307061,-2.08234e-18,0.0113678,2.53096e-19,0.00129242,-1.99578e-34,-6.68287e-20,4.8536e-35	0,0.99958,-1.86683e-15,-0.999988,-9.26146e-15,0.998628,2.78457e-17,2.01143e-17	minus	1.7270683021763424e-18	0.9998768051851433	0.9998768051851433	0.0307061,-1.06806e-18,0.0113678,-9.38236e-19,0.00129242,4.35301e-35,2.74477e-18,3.36749e-37	0,0.99958,2.62942e-16,-0.999988,2.68997e-15,0.998628,-5.17706e-17,2.12986e-17	0.010670615545909092	0.0014259209813848432	0.004144635813611065	0.0005538502574102024	0.009832804533839678	0.0013139637755980548	3.4021279442537386e-11	4.546284697631088e-12	0.010670615545909092	0.0014259209813848432	0.1664383572241793	0.022241261026798943	0.1661816187175246	0.022206952900731308	0.009832807614903068	0.0013139641873224689	3.401709642643457e-11	4.545725718591799e-12	0.1664383572241793	0.022241261026798943	0.010729872447078952	0.0014338395178841125	0.002678328924196612	0.000357906757265377	0.009832807614903068	0.0013139641873224689	3.401709642643457e-11	4.545725718591799e-12	0.010729872447078952	0.0014338395178841125	2.3382382974147315e-15	2.2836571769450796e-15	0.0007674421363336289	0.0007674421363331438	0.0007674421363336289	6.4294361537444995e-12	2.3382382974147315e-15	2.2836571769450796e-15	0.0005903232824300878	0.0005903232824297065	0.0005903232824300878	0.00044861910177591396
0.1	80	40	0.002772595842425406	0.00043838589465887944	0.0831734169336576	0.01315087191445879	0.0025423314637414984	0.0004019778996266458	0.08314422400167963	0.013146256106627353	minus	-8.76825677389579e-19	0.9999136162361854	0.9999136162361854	0.0307061,6.64264e-19,0.0113678,1.83041e-35,0.00129242,3.36159e-35,4.32117e-21,-7.33844e-37	0,0.99958,4.64914e-16,-0.999988,-1.6691e-14,0.998628,-7.50851e-18,2.0548e-17	minus	1.2007820979672417e-19	0.9999136162361854	0.9999136162361854	0.0307061,6.18297e-19,0.0113678,7.60971e-34,0.00129242,-1.16789e-34,-4.01886e-19,-6.21106e-36	0,0.99958,2.89388e-17,-0.999988,-1.57876e-16,0.998628,-3.61324e-17,1.87476e-17	0.012568058666837828	0.0014051516762127382	0.004453768245110546	0.0004979464276048562	0.011752449288423233	0.001313963775551669	4.45049291781542e-11	4.975802348808332e-12	0.012568058666837828	0.0014051516762127382	0.16670681385381306	0.018638388404476482	0.1663259681389379	0.018595808559106468	0.011752451866389228	0.0013139640637770294	4.4501585130347734e-11	4.975428472897568e-12	0.16670681385381306	0.018638388404476482	0.012630688584206125	0.0014121539138457736	0.003184730344358663	0.0003560636769996142	0.011752451866389228	0.0013139640637770294	4.4501585130347734e-11	4.975428472897568e-12	0.012630688584206125	0.0014121539138457736	2.2367342623592136e-15	2.1972481249278972e-15	0.000747784690355717	0.0007477846903554414	0.000747784690355717	7.037012152844694e-12	2.2367342623592136e-15	2.1972481249278972e-15	0.0005823588625963259	0.0005823588625960215	0.0005823588625963259	0.00037530041229740527
2.0	8	4	1.892301988288266e-06	9.46150994144133e-07	1.8923019893099334e-06	9.461509946549667e-07	1.8923019896715281e-06	9.461509948357641e-07	2.3653385568342623e-15	1.1826692784171311e-15	minus	-1.4456600394284585e-33	1.0	1.0	0.466895,3.42114e-49,5.34455e-18,0,-6.27538e-18,-7.12168e-66,-6.0796e-18,-7.12168e-66	0,0.985504,0,0,0,-1.32458e-17,1.09413e-16,-1.28326e-17	minus	1.0076561468347723e-33	0.9999999999999998	0.9999999999999998	0.466895,1.46334e-49,6.39563e-18,0,-5.57822e-18,-6.49111e-67,-6.37899e-18,6.49111e-68	0,0.985504,6.59124e-17,0,-5.74882e-17,-1.17743e-17,4.36721e-17,-1.34645e-17	0.0037164545830894987	0.0013139651188372038	5.314560495243404e-06	1.8789808826063733e-06	0.003716450783155036	0.0013139637753574905	2.2908462431118985e-12	8.099364565800748e-13	0.0037164545830894987	0.0013139651188372038	0.0037164545830896956	0.0013139651188372734	5.314560495713064e-06	1.8789808827724234e-06	0.0037164507831552326	0.00131396377535756	2.290801078019341e-12	8.099204883084647e-13	0.0037164545830896956	0.0013139651188372734	0.003716454583089694	0.0013139651188372728	5.314560495782064e-06	1.8789808827968185e-06	0.0037164507831552326	0.00131396377535756	2.290801078019341e-12	8.099204883084647e-13	0.003716454583089694	0.0013139651188372728	1.3078122902278645e-15	1.307800440424875e-15	1.5937102628163466e-15	1.915131654873781e-15	1.915131654873781e-15	1.1453647937007428e-12	1.3078122902278645e-15	1.307800440424875e-15	1.448086710940741e-15	1.9458012271890152e-15	1.9458012271890152e-15	1.145388478258322e-12
2.0	32	16	0.09700458320360605	0.024251145800901514	0.3112294971458589	0.07780737428646473	0.12095728178141506	0.030239320445353764	0.2958769276390072	0.0739692319097518	minus	2.467019136158301e-35	0.9972099619462811	0.9972099619462811	0.466895,2.64655e-18,-0.071514,3.10924e-34,4.71166e-18,1.72866e-34,3.80681e-18,1.74257e-34	0,0.985504,-7.14949e-34,-0.926439,4.7104e-50,-8.01076e-19,3.80579e-50,-8.07522e-19	minus	3.775429367263896e-18	0.9972099619462811	0.9972099619462811	0.466895,2.64655e-18,-0.071514,-1.94903e-33,1.25188e-17,1.54295e-34,-1.29871e-18,1.61242e-34	0,0.985504,-1.09413e-16,-0.926439,-5.3691e-17,-7.8545e-19,-5.80351e-17,7.54761e-19	0.24341380262799686	0.043029887618165105	0.2433003956068831	0.04300983989974918	0.0074329097731787325	0.001313965226140611	4.209431640452678e-12	7.441294144763254e-13	0.24341380262799686	0.043029887618165105	0.6390624966323679	0.11297135624268813	0.6404769157162155	0.11322139257409519	0.007433603256296012	0.0013140878177943277	4.208728715283864e-12	7.440051536879416e-13	0.6404769157162155	0.11322139257409519	0.25775991235091794	0.045565945485346045	0.2540093428579908	0.04490293220490601	0.007433603256296012	0.0013140878177943277	4.208728715283864e-12	7.440051536879416e-13	0.25775991235091794	0.045565945485346045	2.2783220297207807e-15	2.2280418225881665e-15	0.05185680011298059	0.05185680011297988	0.05185680011298059	1.0493925554871819e-12	2.2783220297207807e-15	2.2280418225881665e-15	0.057722879205290616	0.05772287920529001	0.057722879205290616	0.007880410630125359
