interaction_u	projection_level	transport_dim	ideal_coupling_mode	ideal_coupling_theta	physical_coupling_mode	physical_coupling_theta	ideal_target_gate_error	ideal_target_gate_error_normalized	physical_target_gate_error_in_ideal_basis	physical_target_gate_error_in_ideal_basis_normalized	physical_target_gate_error_in_physical_basis	physical_target_gate_error_in_physical_basis_normalized	physical_vs_ideal_target_gate_error_in_ideal_basis	physical_vs_ideal_target_gate_error_in_ideal_basis_normalized	best_b_candidate_target_axis	best_b_candidate_overlap_x	best_b_candidate_overlap_y	best_b_candidate_score	best_b_candidate_coefficients_plus	best_b_candidate_coefficients_minus	best_c_candidate_target_axis	best_c_candidate_overlap_x	best_c_candidate_overlap_y	best_c_candidate_score	best_c_candidate_coefficients_plus	best_c_candidate_coefficients_minus	ideal_single_exchange_gamma2_to_minus_gamma3_error	ideal_single_exchange_gamma2_to_minus_gamma3_error_normalized	ideal_single_exchange_gamma3_to_gamma2_error	ideal_single_exchange_gamma3_to_gamma2_error_normalized	ideal_single_exchange_gamma1_to_gamma1_error	ideal_single_exchange_gamma1_to_gamma1_error_normalized	ideal_single_exchange_gamma0_to_gamma0_error	ideal_single_exchange_gamma0_to_gamma0_error_normalized	ideal_single_exchange_max_error	ideal_single_exchange_max_error_normalized	physical_single_exchange_in_ideal_basis_gamma2_to_minus_gamma3_error	physical_single_exchange_in_ideal_basis_gamma2_to_minus_gamma3_error_normalized	physical_single_exchange_in_ideal_basis_gamma3_to_gamma2_error	physical_single_exchange_in_ideal_basis_gamma3_to_gamma2_error_normalized	physical_single_exchange_in_ideal_basis_gamma1_to_gamma1_error	physical_single_exchange_in_ideal_basis_gamma1_to_gamma1_error_normalized	physical_single_exchange_in_ideal_basis_gamma0_to_gamma0_error	physical_single_exchange_in_ideal_basis_gamma0_to_gamma0_error_normalized	physical_single_exchange_in_ideal_basis_max_error	physical_single_exchange_in_ideal_basis_max_error_normalized	physical_single_exchange_in_physical_basis_gamma2_to_minus_gamma3_error	physical_single_exchange_in_physical_basis_gamma2_to_minus_gamma3_error_normalized	physical_single_exchange_in_physical_basis_gamma3_to_gamma2_error	physical_single_exchange_in_physical_basis_gamma3_to_gamma2_error_normalized	physical_single_exchange_in_physical_basis_gamma1_to_gamma1_error	physical_single_exchange_in_physical_basis_gamma1_to_gamma1_error_normalized	physical_single_exchange_in_physical_basis_gamma0_to_gamma0_error	physical_single_exchange_in_physical_basis_gamma0_to_gamma0_error_normalized	physical_single_exchange_in_physical_basis_max_error	physical_single_exchange_in_physical_basis_max_error_normalized	ideal_majorana_algebra_gamma0_square_error_normalized	ideal_majorana_algebra_gamma1_square_error_normalized	ideal_majorana_algebra_gamma2_square_error_normalized	ideal_majorana_algebra_gamma3_square_error_normalized	ideal_majorana_algebra_max_square_error_normalized	ideal_majorana_algebra_max_anticommutator_error_normalized	physical_majorana_algebra_gamma0_square_error_normalized	physical_majorana_algebra_gamma1_square_error_normalized	physical_majorana_algebra_gamma2_square_error_normalized	physical_majorana_algebra_gamma3_square_error_normalized	physical_majorana_algebra_max_square_error_normalized	physical_majorana_algebra_max_anticommutator_error_normalized
0.0	8	4	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	2.3065028373677574e-06	1.1532514186838787e-06	2.3065028364377445e-06	1.1532514182188722e-06	2.3065028369681137e-06	1.1532514184840569e-06	2.179855722143987e-15	1.0899278610719935e-15	minus	1.2170819038270339e-33	1.0	1.0	-0.00213519,8.68649e-50,-2.34071e-20,0,-7.30585e-21,3.01373e-67,-5.04118e-21,2.08643e-67	0,-0.999892,-1.1101e-16,0,0,-3.42126e-18,0,-2.36074e-18	minus	9.011059722252813e-35	1.0	1.0	-0.00213519,9.35468e-51,-2.94802e-20,0,-6.93207e-21,2.89782e-68,-7.7462e-21,3.24556e-68	0,-0.999892,0,0,-2.77526e-17,-3.24623e-18,0,-3.62748e-18	0.0037164774297299024	0.0013139731963443823	5.314606454190566e-06	1.8789971315479708e-06	0.0037164736297530783	0.0013139718528496918	1.8415495898172286e-07	6.510861014255336e-08	0.0037164774297299024	0.0013139731963443823	0.0037164774297328055	0.0013139731963454086	5.314606454297117e-06	1.8789971315856422e-06	0.0037164736297559814	0.0013139718528507184	1.8415496293557877e-07	6.510861154045253e-08	0.0037164774297328055	0.0013139731963454086	0.003716477429732798	0.001313973196345406	5.3146064543115334e-06	1.8789971315907392e-06	0.0037164736297559814	0.0013139718528507184	1.8415496293557877e-07	6.510861154045253e-08	0.003716477429732798	0.001313973196345406	1.363392051837862e-15	1.3625339732686696e-15	1.432865726507103e-15	1.6659848046252676e-15	1.6659848046252676e-15	1.9821057922532101e-13	1.363392051837862e-15	1.3625339732686696e-15	1.5478200801859546e-15	1.65154587400301e-15	1.65154587400301e-15	1.9821060213684987e-13
0.0	32	16	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	0.6249447551324532	0.1562361887831133	3.620216225975038	0.9050540564937595	3.2947100733677877	0.8236775183419469	3.3774636081725244	0.8443659020431311	minus	3.791921248796806e-19	0.9999459258224119	0.9999459258224119	-0.00213519,7.9018e-20,-0.00213519,-7.51593e-35,-7.77071e-19,-4.60295e-36,-4.63642e-19,-1.99511e-36	0,-0.999892,-4.44041e-16,0.999892,3.78105e-17,-9.73443e-18,-8.7233e-17,1.05675e-18	minus	-1.818378103024721e-19	0.9999459258224117	0.9999459258224117	-0.00213519,2.86133e-50,-0.00213519,3.24069e-34,-1.10522e-19,-9.2907e-53,2.7281e-21,1.5589e-51	0,-0.999892,2.12936e-16,0.999892,-1.51922e-16,-4.60815e-18,1.06815e-16,1.64667e-18	3.1642613653489806	0.5593676672212169	1.704545675325127	0.3013239514661501	2.665909607107962	0.4712706903041011	0.46352608198501105	0.08194060895710822	3.1642613653489806	0.5593676672212169	6.74540178557979	1.1924298361028287	6.283320672298315	1.1107446639379386	5.985247085799696	1.0580522003614967	5.4128513609467115	0.956865975720063	6.74540178557979	1.1924298361028287	6.175348062829676	1.0916576228535184	4.759355650037894	0.8413431635550759	5.985247085799696	1.0580522003614967	5.4128513609467115	0.956865975720063	6.175348062829676	1.0916576228535184	1.938227056763731e-15	1.970357305809375e-15	1.7541087841844368e-15	1.6413244331842402e-15	1.970357305809375e-15	1.7667081503597348e-13	1.938227056763731e-15	1.970357305809375e-15	0.281095824188389	0.28109582418838963	0.28109582418838963	0.39752952689366355
0.0	56	28	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	2.1914196948697446	0.41413939505674224	3.6933277915000593	0.6979733461823264	3.152612161619558	0.5957876971345085	3.0978574585063536	0.5854400308810289	minus	1.9291877861019708e-20	0.9999073067800494	0.9999073067800494	-0.00213519,-1.18527e-19,-0.00213519,-5.65796e-34,-2.83863e-19,-2.69827e-36,-1.8274e-19,-1.34731e-36	0,-0.999892,-1.72542e-17,0.999892,2.68685e-16,-9.8431e-18,5.11657e-17,5.16712e-19	minus	-1.0093640438207425e-19	0.9999073067800495	0.9999073067800495	-0.00213519,1.81596e-33,-0.00213519,3.16723e-34,-4.19497e-19,-3.01277e-36,-2.17696e-19,-1.8608e-36	0,-0.999892,9.02753e-17,0.999892,2.55293e-17,0,2.8513e-16,1.79991e-18	6.1195661021246455	0.8177614182095034	5.977970573071955	0.7988399197375691	3.221045148649155	0.43043026334198137	2.614361038166512	0.3493586889339185	6.1195661021246455	0.8177614182095034	7.9671767500126585	1.064658776372088	8.18697552486188	1.0940306231406043	5.293853673525361	0.7074209536445191	5.292080713520311	0.7071840318981136	8.18697552486188	1.0940306231406043	7.6675359542975245	1.0246175907768613	7.40417043935845	0.9894238934771001	5.293853673525361	0.7074209536445191	5.292080713520311	0.7071840318981136	7.6675359542975245	1.0246175907768613	2.0064829372625604e-15	2.0302926359325184e-15	2.080230849938513e-15	1.9918855660795586e-15	2.080230849938513e-15	1.5952154552023226e-13	2.0064829372625604e-15	2.0302926359325184e-15	0.16383155039268824	0.16383155039268799	0.16383155039268824	0.25025682696548823
0.0	80	40	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	3.749516569248227	0.5928506241682426	3.7762632103648546	0.5970796394526252	3.6527685837703503	0.5775534245110934	0.762406518348537	0.1205470550470166	minus	2.1393454572921602e-19	0.9999351120391303	0.9999351120391303	-0.00213519,1.97545e-20,-0.00213519,9.90871e-34,0.00213519,-2.91365e-34,1.61765e-19,-1.41792e-36	0,-0.999892,-2.63774e-16,0.999892,-7.40085e-17,-0.999892,-1.83168e-16,9.93901e-18	minus	3.610242178821539e-19	0.9999351120391301	0.9999351120391301	-0.00213519,-1.18091e-19,-0.00213519,-6.39287e-32,0.00213519,-1.13178e-34,4.48766e-19,-3.02186e-37	0,-0.999892,2.14031e-18,0.999892,1.21692e-15,-0.999892,4.88591e-17,1.02693e-17	9.797961790536743	1.0954454302292855	9.797958971138478	1.0954451150109767	0.007432947259503793	0.0008310287672710625	3.6830992682811435e-07	4.117830165878186e-08	9.797961790536743	1.0954454302292855	9.77106328222113	1.092438085574933	9.820056690604632	1.0979157151546788	1.3305687726501203	0.1487621112192066	1.334192819419528	0.1491672919657083	9.820056690604632	1.0979157151546788	10.542685118919586	1.1787080295639822	10.430880066361254	1.166207844676564	1.3305687726501203	0.1487621112192066	1.334192819419528	0.1491672919657083	10.542685118919586	1.1787080295639822	2.080483573663431e-15	2.0829014029679997e-15	1.9879205526285635e-15	2.1388528620653443e-15	2.1388528620653443e-15	2.0901496956986415e-13	2.080483573663431e-15	2.0829014029679997e-15	0.2817780615110163	0.28177806151101625	0.2817780615110163	0.29572748057128984
0.1	8	4	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	1.8923041236138802e-06	9.461520618069401e-07	1.8923041235818872e-06	9.461520617909436e-07	1.8923041236610117e-06	9.461520618305058e-07	1.7101369628033035e-13	8.550684814016518e-14	minus	2.8711496192408425e-35	1.0	1.0	0.0307061,-1.01565e-49,2.42406e-20,0,-2.83096e-19,9.27302e-67,-6.81385e-20,2.22552e-67	0,0.99958,2.32023e-17,0,-6.90643e-18,-9.21565e-18,2.40154e-17,-2.21812e-18	minus	1.0925716111179363e-33	1.0	1.0	0.0307061,-7.21646e-50,-2.1684e-20,0,-2.49803e-19,6.02746e-67,-8.30685e-20,1.94733e-67	0,0.99958,-5.54879e-17,0,-1.10976e-16,-8.13187e-18,-5.54879e-17,-2.70414e-18	0.0037164546321028034	0.0013139651361660238	5.314560554009101e-06	1.878980903383185e-06	0.0037164508321683074	0.0013139637926862988	8.529441268527407e-09	3.0156128803540586e-09	0.0037164546321028034	0.0013139651361660238	0.0037164546321039734	0.0013139651361664376	5.314560554087816e-06	1.878980903411015e-06	0.0037164508321694775	0.0013139637926867125	8.529439344086228e-09	3.0156121999613545e-09	0.0037164546321039734	0.0013139651361664376	0.003716454632103957	0.0013139651361664317	5.3145605541277315e-06	1.8789809034251271e-06	0.0037164508321694775	0.0013139637926867125	8.529439344086228e-09	3.0156121999613545e-09	0.003716454632103957	0.0013139651361664317	1.103561363756116e-15	1.0759549462407656e-15	2.8555976630708656e-15	3.233010201307107e-15	3.233010201307107e-15	6.428207218917938e-12	1.103561363756116e-15	1.0759549462407656e-15	3.036826794093461e-15	3.1825636067808802e-15	3.1825636067808802e-15	6.428211735106926e-12
0.1	32	16	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	2.526290586670902	0.6315726466677255	4.028260581539289	1.0070651453848223	3.9304839500704456	0.9826209875176114	3.4557308647621956	0.8639327161905489	minus	5.94299099551867e-19	0.9999997990987226	0.9999997990987226	0.0307061,-8.41387e-19,0.0113678,1.11998e-33,1.88237e-18,1.84337e-35,-2.0557e-19,2.72513e-36	0,0.99958,1.10976e-16,-0.999988,1.64096e-18,-1.79481e-17,-1.11e-17,7.85137e-18	minus	5.942990995518632e-19	0.9999997990987226	0.9999997990987226	0.0307061,4.20693e-19,0.0113678,-5.3264e-34,-1.49767e-18,-2.83639e-35,-5.84453e-19,-4.64877e-36	0,0.99958,1.10976e-16,-0.999988,7.4815e-18,-1.796e-17,-4.56474e-17,9.57947e-18	6.975855242685779	1.2331686366697108	6.728032898697605	1.189359421678815	1.8428591050185836	0.3257745424825031	5.315805561954289e-06	9.397105400817608e-07	6.975855242685779	1.2331686366697108	7.655521889099057	1.3533178603259979	7.598145495199462	1.3431750510243892	6.516251168045764	1.1519213472099803	6.527855269996219	1.1539726820046667	7.655521889099057	1.3533178603259979	7.440902485943362	1.3153781514895975	6.8252752572880695	1.206549604473288	6.516251168045764	1.1519213472099803	6.527855269996219	1.1539726820046667	7.440902485943362	1.3153781514895975	2.120756943465012e-15	2.0819638388800456e-15	6.840945065460638e-07	6.840945057821691e-07	6.840945065460638e-07	7.179938533393789e-12	2.120756943465012e-15	2.0819638388800456e-15	0.21954044488745342	0.2195404448874535	0.2195404448874535	0.310256988728358
0.1	56	28	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	3.474138277698906	0.6565504216458257	4.226154126828769	0.7986680587013032	3.3097145696747563	0.6254772615690403	3.282228800093038	0.6202829393614366	minus	-8.865927608132595e-18	0.9998768051851437	0.9998768051851437	0.0307061,-2.08234e-18,0.0113678,2.53096e-19,0.00129242,-1.99578e-34,-6.68287e-20,4.8536e-35	0,0.99958,-1.86683e-15,-0.999988,-9.26146e-15,0.998628,2.78457e-17,2.01143e-17	minus	1.7270683021763424e-18	0.9998768051851433	0.9998768051851433	0.0307061,-1.06806e-18,0.0113678,-9.38236e-19,0.00129242,4.35301e-35,2.74477e-18,3.36749e-37	0,0.99958,2.62942e-16,-0.999988,2.68997e-15,0.998628,-5.17706e-17,2.12986e-17	9.345366740973775	1.2488271606598587	9.246041705387603	1.2355542944779805	3.7823936495532378	0.5054436120906328	3.4314406375066877	0.4585455431643993	9.345366740973775	1.2488271606598587	9.422004366462545	1.2590682941425326	10.296060935391123	1.3758690161993148	2.9824730695387975	0.3985497282676497	2.987075224757147	0.3991647171272147	10.296060935391123	1.3758690161993148	8.710722173229131	1.164019212985655	8.862095134570167	1.1842472758056382	2.9824730695387975	0.3985497282676497	2.987075224757147	0.3991647171272147	8.862095134570167	1.1842472758056382	2.3382382974147315e-15	2.2836571769450796e-15	0.0009954163959196346	0.0009954163959189036	0.0009954163959196346	6.429436465095337e-12	2.3382382974147315e-15	2.2836571769450796e-15	0.3514792161224939	0.35147921612249416	0.35147921612249416	0.4154819794843951
0.1	80	40	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	3.75052595323444	0.5930102217897493	3.7290852363611493	0.5896201467904291	3.3784772236649148	0.5341841524891624	0.9126224686180303	0.14429828223392574	minus	-8.76825677389579e-19	0.9999136162361854	0.9999136162361854	0.0307061,6.64264e-19,0.0113678,1.83041e-35,0.00129242,3.36159e-35,4.32117e-21,-7.33844e-37	0,0.99958,4.64914e-16,-0.999988,-1.6691e-14,0.998628,-7.50851e-18,2.0548e-17	minus	1.2007820979672417e-19	0.9999136162361854	0.9999136162361854	0.0307061,6.18297e-19,0.0113678,7.60971e-34,0.00129242,-1.16789e-34,-4.01886e-19,-6.21106e-36	0,0.99958,2.89388e-17,-0.999988,-1.57876e-16,0.998628,-3.61324e-17,1.87476e-17	9.797031859524546	1.0953414607814027	9.797029039090473	1.095341145447287	0.007432901644917746	0.0008310236674053043	1.5280570394282734e-08	1.7084197068293478e-09	9.797031859524546	1.0953414607814027	9.519103437954568	1.0642681186059182	9.667942140694173	1.0809087914563502	1.94120822330288	0.21703367728934153	2.0821230237689403	0.23278843093323803	9.667942140694173	1.0809087914563502	10.082361414498843	1.1272422748270172	9.999713205669288	1.1180019241689432	1.94120822330288	0.21703367728934153	2.0821230237689403	0.23278843093323803	10.082361414498843	1.1272422748270172	2.2367342623592136e-15	2.1972481249278972e-15	0.0008533667383328227	0.000853366738332197	0.0008533667383328227	7.0369723861822446e-12	2.2367342623592136e-15	2.1972481249278972e-15	0.2682701756961611	0.26827017569616096	0.2682701756961611	0.31387482300150665
2.0	8	4	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	2.0344276268033197e-06	1.0172138134016598e-06	2.0344276267338605e-06	1.0172138133669302e-06	2.03442762726352e-06	1.01721381363176e-06	4.2565042192112203e-13	2.1282521096056102e-13	minus	-1.4456600394284585e-33	1.0	1.0	0.466895,3.42114e-49,5.34455e-18,0,-6.27538e-18,-7.12168e-66,-6.0796e-18,-7.12168e-66	0,0.985504,0,0,0,-1.32458e-17,1.09413e-16,-1.28326e-17	minus	1.0076561468347723e-33	0.9999999999999998	0.9999999999999998	0.466895,1.46334e-49,6.39563e-18,0,-5.57822e-18,-6.49111e-67,-6.37899e-18,6.49111e-68	0,0.985504,6.59124e-17,0,-5.74882e-17,-1.17743e-17,4.36721e-17,-1.34645e-17	0.003716467525046122	0.0013139696945098488	5.314586497010941e-06	1.8789900756194475e-06	0.00371646372508771	0.0013139683510216683	1.386024659130084e-07	4.900337176813277e-08	0.003716467525046122	0.0013139696945098488	0.0037164675250422946	0.0013139696945084958	5.314586495579131e-06	1.8789900751132265e-06	0.003716463725083884	0.0013139683510203157	1.3860247110706205e-07	4.900337360450805e-08	0.0037164675250422946	0.0013139696945084958	0.003716467525042293	0.001313969694508495	5.314586495807203e-06	1.878990075193862e-06	0.003716463725083884	0.0013139683510203157	1.3860247110706205e-07	4.900337360450805e-08	0.003716467525042293	0.001313969694508495	1.3078122902278645e-15	1.307800440424875e-15	1.6348168078984055e-15	1.8843732442641112e-15	1.8843732442641112e-15	1.1453646291939916e-12	1.3078122902278645e-15	1.307800440424875e-15	1.877304283153022e-15	2.0120729302385127e-15	2.0120729302385127e-15	1.1454545310485602e-12
2.0	32	16	plus_minus	0.7853981633974483	plus_minus	0.7853981633974483	2.9743350348009856	0.7435837587002464	4.102552931193278	1.0256382327983196	4.064824067427377	1.0162060168568443	3.4244424756948497	0.8561106189237124	minus	2.467019136158301e-35	0.9972099619462811	0.9972099619462811	0.466895,2.64655e-18,-0.071514,3.10924e-34,4.71166e-18,1.72866e-34,3.80681e-18,1.74257e-34	0,0.985504,-7.14949e-34,-0.926439,4.7104e-50,-8.01076e-19,3.80579e-50,-8.07522e-19	minus	3.775429367263896e-18	0.9972099619462811	0.9972099619462811	0.466895,2.64655e-18,-0.071514,-1.94903e-33,1.25188e-17,1.54295e-34,-1.29871e-18,1.61242e-34	0,0.985504,-1.09413e-16,-0.926439,-5.3691e-17,-7.8545e-19,-5.80351e-17,7.54761e-19	7.833227528617284	1.3847320760156054	7.83010018854865	1.3841792351732036	0.3503827780848932	0.0619395095987023	0.18423096080493034	0.03256774042241982	7.833227528617284	1.3847320760156054	7.774744034163238	1.37439355713662	7.790359105617966	1.3771539378652078	6.6348389101521	1.172884896362228	6.648271254490898	1.1752594218045271	7.790359105617966	1.3771539378652078	7.690382698559958	1.3594804390178616	7.5305047596578705	1.331217745327913	6.6348389101521	1.172884896362228	6.648271254490898	1.1752594218045271	7.690382698559958	1.3594804390178616	2.2783220297207807e-15	2.2280418225881665e-15	0.1273549137294148	0.12735491372941413	0.1273549137294148	1.0451364117594872e-12	2.2783220297207807e-15	2.2280418225881665e-15	0.22863193409734056	0.22863193409734045	0.22863193409734056	0.1436008024301551
